x_m,y_m,elevation_m,x_sim,y_sim,z_sim
8.483966674561961554e+02,9.517566902893595397e+02,3.611196136474609375e+01,1.696793334912392481e+01,1.903513380578718994e+01,7.222392272949218484e-01
8.786765524188522249e+02,9.517207525062840432e+02,3.384116363525390625e+01,1.757353104837704549e+01,1.903441505012568058e+01,6.768232727050781383e-01
9.089564365837723017e+02,9.516848443152848631e+02,3.384116363525390625e+01,1.817912873167544774e+01,1.903369688630569811e+01,6.768232727050781383e-01
9.392363199473475106e+02,9.516489657163619995e+02,3.450438308715820312e+01,1.878472639894695106e+01,1.903297931432723900e+01,6.900876617431640492e-01
9.695162025144672953e+02,9.516131167099811137e+02,3.702405166625976562e+01,1.939032405028934747e+01,1.903226233419962199e+01,7.404810333251953258e-01
9.997960842843749560e+02,9.515772972956765443e+02,3.056671905517578125e+01,1.999592168568749884e+01,1.903154594591353188e+01,6.113343811035156783e-01
1.030075965256372001e+03,9.515415074739139527e+02,2.944562149047851562e+01,2.060151930512743945e+01,1.903083014947828033e+01,5.889124298095703702e-01
1.060355845435289666e+03,9.515057472437620163e+02,2.536053085327148438e+01,2.120711690870579247e+01,1.903011494487524047e+01,5.072106170654296919e-01
1.090635724817519076e+03,9.514700166061520576e+02,2.011021423339843750e+01,2.181271449635038095e+01,1.902940033212304272e+01,4.022042846679687589e-01
1.120915603405213915e+03,9.514343155610840768e+02,9.886046409606933594e+00,2.241831206810427801e+01,1.902868631122168352e+01,1.977209281921386841e-01
1.151195481197617482e+03,9.513986441076267511e+02,4.181569099426269531e+00,2.302390962395234908e+01,1.902797288215253602e+01,8.363138198852539118e-02
1.181475358199561015e+03,9.513630022469442338e+02,3.335817813873291016e+00,2.362950716399122086e+01,1.902726004493888468e+01,6.671635627746581865e-02
1.211755234407552052e+03,9.513273899778723717e+02,3.908735275268554688e+00,2.423510468815103991e+01,1.902654779955744857e+01,7.817470550537108931e-02
1.242035109822172672e+03,9.512918073011096567e+02,4.699463367462158203e+00,2.484070219644345556e+01,1.902583614602219342e+01,9.398926734924316351e-02
1.272314984446915332e+03,9.512562542168889195e+02,3.214975118637084961e+00,2.544629968893830707e+01,1.902512508433778038e+01,6.429950237274170699e-02
2.124817973458557390e+02,9.218023887481540442e+02,6.769304656982421875e+01,4.249635946917114993e+00,1.843604777496308245e+01,1.353860931396484446e+00
2.427617292613140307e+02,9.217658303522039205e+02,7.101859283447265625e+01,4.855234585226281041e+00,1.843531660704407926e+01,1.420371856689453205e+00
2.730416603623307310e+02,9.217293015476316214e+02,7.053723907470703125e+01,5.460833207246614585e+00,1.843458603095263371e+01,1.410744781494140732e+00
3.033215906537952833e+02,9.216928023344371468e+02,7.478569793701171875e+01,6.066431813075905843e+00,1.843385604668874223e+01,1.495713958740234384e+00
3.336015201322152279e+02,9.216563327133189887e+02,8.050087738037109375e+01,6.672030402644304914e+00,1.843312665426638119e+01,1.610017547607421884e+00
3.638814487981726415e+02,9.216198926838114858e+02,8.267423248291015625e+01,7.277628975963453151e+00,1.843239785367623185e+01,1.653484649658203187e+00
3.941613766552181914e+02,9.215834822456818074e+02,8.154367065429687500e+01,7.883227533104363971e+00,1.843166964491363657e+01,1.630873413085937473e+00
4.244413037024787627e+02,9.215471013993956149e+02,7.860881805419921875e+01,8.488826074049574899e+00,1.843094202798791414e+01,1.572176361083984508e+00
4.547212299407110550e+02,9.215107501444872469e+02,7.106007385253906250e+01,9.094424598814221383e+00,1.843021500288974579e+01,1.421201477050781259e+00
4.850011553705553524e+02,9.214744284821208566e+02,6.493830871582031250e+01,9.700023107411107404e+00,1.842948856964241600e+01,1.298766174316406286e+00
5.152810799926519394e+02,9.214381364104337990e+02,5.343507003784179688e+01,1.030562159985303872e+01,1.842876272820867811e+01,1.068701400756836062e+00
5.455610038076411001e+02,9.214018739305902272e+02,4.093322372436523438e+01,1.091122007615282286e+01,1.842803747861180597e+01,8.186644744873047275e-01
5.758409268148825504e+02,9.213656410423573107e+02,3.318185806274414062e+01,1.151681853629765051e+01,1.842731282084714550e+01,6.636371612548828125e-01
6.061208490190911107e+02,9.213294377459678799e+02,2.329245185852050781e+01,1.212241698038182314e+01,1.842658875491935788e+01,4.658490371704101518e-01
6.364007704168325290e+02,9.212932640409562737e+02,2.156672859191894531e+01,1.272801540833665079e+01,1.842586528081912434e+01,4.313345718383789218e-01
6.666806910086888820e+02,9.212571199275553226e+02,2.498000907897949219e+01,1.333361382017377750e+01,1.842514239855110603e+01,4.996001815795898526e-01
6.969606107982108369e+02,9.212210054059978575e+02,2.916366958618164062e+01,1.393921221596421667e+01,1.842442010811995701e+01,5.832733917236327947e-01
7.272405297845834866e+02,9.211849204755853862e+02,2.375796318054199219e+01,1.454481059569167023e+01,1.842369840951170801e+01,4.751592636108398771e-01
7.575204479684471153e+02,9.211488651370164007e+02,2.467047691345214844e+01,1.515040895936894216e+01,1.842297730274032830e+01,4.934095382690429910e-01
7.878003653505584225e+02,9.211128393900580704e+02,3.004192733764648438e+01,1.575600730701116881e+01,1.842225678780116027e+01,6.008385467529296919e-01
8.180802819314412773e+02,9.210768432347103953e+02,3.409331130981445312e+01,1.636160563862882711e+01,1.842153686469420748e+01,6.818662261962891158e-01
8.483601977105136029e+02,9.210408766709733754e+02,3.591853713989257812e+01,1.696720395421027305e+01,1.842081753341946637e+01,7.183707427978516247e-01
8.786401126910932362e+02,9.210049396988470107e+02,3.522794723510742188e+01,1.757280225382186600e+01,1.842009879397694050e+01,7.045589447021484153e-01
9.089200268738786690e+02,9.209690323183313012e+02,3.491077041625976562e+01,1.817840053747757523e+01,1.841938064636662631e+01,6.982154083251953525e-01
9.391999402553774416e+02,9.209331545291934162e+02,3.558722686767578125e+01,1.878399880510755082e+01,1.841866309058386975e+01,7.117445373535156161e-01
9.694798528404207900e+02,9.208973063316661865e+02,3.503236389160156250e+01,1.938959705680841594e+01,1.841794612663332487e+01,7.006472778320312900e-01
9.997597646282520145e+02,9.208614877257496119e+02,3.157602691650390625e+01,1.999519529256503958e+01,1.841722975451499167e+01,6.315205383300781516e-01
1.030039675618172623e+03,9.208256987114436924e+02,3.079567527770996094e+01,2.060079351236345246e+01,1.841651397422887371e+01,6.159135055541992143e-01
1.060319585814955644e+03,9.207899392885155976e+02,2.865737342834472656e+01,2.120639171629911246e+01,1.841579878577031337e+01,5.731474685668945801e-01
1.090599495215108618e+03,9.207542094574309886e+02,1.880994033813476562e+01,2.181198990430217322e+01,1.841508418914861878e+01,3.761988067626953480e-01
1.120879403820668813e+03,9.207185092177242041e+02,8.542173385620117188e+00,2.241758807641337725e+01,1.841437018435448536e+01,1.708434677124023582e-01
1.151159311630995944e+03,9.206828385693952441e+02,4.757726192474365234e+00,2.302318623261992059e+01,1.841365677138790602e+01,9.515452384948730469e-02
1.181439218650804833e+03,9.206471975129097700e+02,2.620038509368896484e+00,2.362878437301609580e+01,1.841294395025819597e+01,5.240077018737793191e-02
1.211719124876603018e+03,9.206115860475692898e+02,2.184566497802734375e+00,2.423438249753206009e+01,1.841223172095138594e+01,4.369132995605468778e-02
1.241999030309147201e+03,9.205760041740722954e+02,2.112655162811279297e+00,2.483998060618294446e+01,1.841152008348144520e+01,4.225310325622558955e-02
1.272278934951697011e+03,9.205404518921859562e+02,1.863160252571105957e+00,2.544557869903394121e+01,1.841080903784371969e+01,3.726320505142211720e-02
1.821647353512817062e+02,8.911231456955429167e+02,6.171043014526367188e+01,3.643294707025634072e+00,1.782246291391085791e+01,1.234208602905273455e+00
2.124446980976499617e+02,8.910865585329011083e+02,6.697473144531250000e+01,4.248893961952999732e+00,1.782173117065802259e+01,1.339494628906249929e+00
2.427246600303915329e+02,8.910500009618699551e+02,7.135314178466796875e+01,4.854493200607830516e+00,1.782100001923739896e+01,1.427062835693359455e+00
2.730046211487497203e+02,8.910134729819837958e+02,7.473919677734375000e+01,5.460092422974994086e+00,1.782026945963967535e+01,1.494783935546875053e+00
3.032845814574975520e+02,8.909769745927769691e+02,8.188534545898437500e+01,6.065691629149950970e+00,1.781953949185554009e+01,1.637706909179687642e+00
3.335645409532007761e+02,8.909405057944823056e+02,8.942004394531250000e+01,6.671290819064015665e+00,1.781881011588964725e+01,1.788400878906249991e+00
3.638444996364414692e+02,8.909040665873326361e+02,9.403576660156250000e+01,7.276889992728829526e+00,1.781808133174665443e+01,1.880715332031249964e+00
3.941244575107702985e+02,8.908676569708622992e+02,9.328498840332031250e+01,7.882489150215405971e+00,1.781735313941724641e+01,1.865699768066406250e+00
4.244044145753141493e+02,8.908312769457697868e+02,8.782211303710937500e+01,8.488088291506283412e+00,1.781662553891539602e+01,1.756442260742187456e+00
4.546843708307715133e+02,8.907949265113566071e+02,8.116339874267578125e+01,9.093687416615431118e+00,1.781589853022713399e+01,1.623267974853515705e+00
4.849643262778990902e+02,8.907586056680884212e+02,7.059026336669921875e+01,9.699286525557981875e+00,1.781517211336176842e+01,1.411805267333984482e+00
5.152442809172789566e+02,8.907223144154995680e+02,5.851700210571289062e+01,1.030488561834557970e+01,1.781444628830999122e+01,1.170340042114257795e+00
5.455242347494931892e+02,8.906860527542885393e+02,4.404829025268554688e+01,1.091048469498986329e+01,1.781372105508577164e+01,8.809658050537109153e-01
5.758041877739597112e+02,8.906498206837568432e+02,3.764956283569335938e+01,1.151608375547919394e+01,1.781299641367513686e+01,7.529912567138672408e-01
6.060841399954515509e+02,8.906136182041373104e+02,2.480602455139160156e+01,1.212168279990903130e+01,1.781227236408274806e+01,4.961204910278320668e-01
6.363640914104180411e+02,8.905774453158956021e+02,2.112944602966308594e+01,1.272728182820836196e+01,1.781154890631791332e+01,4.225889205932617521e-01
6.666440420195576735e+02,8.905413020181003958e+02,2.295781326293945312e+01,1.333288084039115340e+01,1.781082604036200934e+01,4.591562652587890536e-01
6.969239918263047002e+02,8.905051883112173527e+02,2.374513435363769531e+01,1.393847983652609379e+01,1.781010376622434777e+01,4.749026870727539040e-01
7.272039408299024217e+02,8.904691041954793036e+02,1.748778152465820312e+01,1.454407881659804858e+01,1.780938208390958621e+01,3.497556304931640492e-01
7.574838890309911221e+02,8.904330496706534177e+02,1.698961067199707031e+01,1.514967778061982351e+01,1.780866099341306708e+01,3.397922134399414262e-01
7.877638364303275011e+02,8.903970247369725257e+02,2.336352920532226562e+01,1.575527672860654960e+01,1.780794049473945151e+01,4.672705841064453414e-01
8.180437830284936354e+02,8.903610293937381357e+02,2.913069152832031250e+01,1.636087566056987441e+01,1.780722058787476314e+01,5.826138305664062544e-01
8.483237288247328252e+02,8.903250636416487396e+02,3.330429840087890625e+01,1.696647457649465807e+01,1.780650127283297479e+01,6.660859680175781339e-01
8.786036738225375302e+02,8.902891274804715067e+02,3.373028564453125000e+01,1.757207347645075046e+01,1.780578254960942886e+01,6.746057128906249867e-01
9.088836180225480348e+02,8.902532209102064371e+02,3.240550231933593750e+01,1.817767236045096269e+01,1.780506441820412888e+01,6.481100463867187633e-01
9.391635614212718792e+02,8.902173439308535308e+02,3.271712493896484375e+01,1.878327122842543773e+01,1.780434687861707133e+01,6.543424987792968439e-01
9.694435040234820917e+02,8.901814965424127877e+02,3.371601486206054688e+01,1.938887008046964056e+01,1.780362993084825618e+01,6.743202972412108975e-01
9.997234458284801804e+02,8.901456787448842078e+02,3.099430274963378906e+01,1.999446891656960545e+01,1.780291357489768345e+01,6.198860549926757946e-01
1.030003386835567653e+03,8.901098905382677913e+02,2.954834175109863281e+01,2.060006773671135250e+01,1.780219781076535668e+01,5.909668350219726696e-01
1.060283327049517538e+03,8.900741319223307073e+02,2.730358695983886719e+01,2.120566654099035020e+01,1.780148263844661471e+01,5.460717391967773171e-01
1.090563266466895584e+03,8.900384028973057866e+02,2.247267150878906250e+01,2.181126532933791040e+01,1.780076805794611516e+01,4.494534301757812655e-01
1.120843205089680851e+03,8.900027034634258598e+02,1.014115238189697266e+01,2.241686410179361744e+01,1.780005406926851919e+01,2.028230476379394576e-01
1.151123142917116638e+03,8.899670336202252656e+02,3.658107519149780273e+00,2.302246285834233319e+01,1.779934067240450446e+01,7.316215038299560269e-02
1.181403079954092391e+03,8.899313933679368347e+02,2.013453483581542969e+00,2.362806159908184966e+01,1.779862786735873570e+01,4.026906967163085965e-02
1.211683016197057441e+03,8.898957827063277364e+02,1.637515068054199219e+00,2.423366032394114811e+01,1.779791565412655530e+01,3.275030136108398465e-02
1.241962951646768488e+03,8.898602016358636320e+02,1.712163209915161133e+00,2.483925903293537019e+01,1.779720403271727136e+01,3.424326419830322349e-02
1.272242886306485161e+03,8.898246501563116908e+02,1.766797184944152832e+00,2.544485772612970464e+01,1.779649300312623339e+01,3.533594369888305720e-02
1.302522820175625384e+03,8.897891282674390823e+02,1.620932340621948242e+00,2.605045640351250924e+01,1.779578256534878378e+01,3.241864681243896568e-02
1.518476133852964267e+02,8.604439311691094190e+02,6.007162094116210938e+01,3.036952267705928410e+00,1.720887862338218710e+01,1.201432418823242143e+00
1.821276069612358697e+02,8.604073152425698936e+02,6.074947738647460938e+01,3.642552139224717322e+00,1.720814630485139674e+01,1.214989547729492303e+00
2.124075997242471203e+02,8.603707289060112089e+02,6.652484130859375000e+01,4.248151994484942406e+00,1.720741457812022546e+01,1.330496826171875036e+00
2.426875916735734791e+02,8.603341721598990262e+02,7.319213867187500000e+01,4.853751833471469546e+00,1.720668344319798138e+01,1.463842773437500133e+00
2.729675828084582463e+02,8.602976450040005147e+02,8.349543762207031250e+01,5.459351656169165068e+00,1.720595290008001044e+01,1.669908752441406241e+00
3.032475731338490732e+02,8.602611474387813359e+02,8.906452178955078125e+01,6.064951462676981819e+00,1.720522294877562786e+01,1.781290435791015758e+00
3.335275626460788772e+02,8.602246794633101672e+02,9.572823333740234375e+01,6.670551252921577579e+00,1.720449358926620320e+01,1.914564666748046928e+00
3.638075513459043577e+02,8.601882410785183311e+02,1.008313140869140625e+02,7.276151026918086906e+00,1.720376482157036691e+01,2.016626281738281179e+00
3.940875392367597669e+02,8.601518322839401662e+02,1.012751159667968750e+02,7.881750784735195303e+00,1.720303664567880375e+01,2.025502319335937607e+00
4.243675263178884052e+02,8.601154530798085034e+02,9.833999633789062500e+01,8.487350526357769098e+00,1.720230906159617135e+01,1.966799926757812456e+00
4.546475125899887644e+02,8.600791034658905119e+02,8.756316375732421875e+01,9.092950251799775785e+00,1.720158206931781208e+01,1.751263275146484499e+00
4.849274980536429211e+02,8.600427834421861917e+02,7.513789367675781250e+01,9.698549961072858494e+00,1.720085566884372597e+01,1.502757873535156330e+00
5.152074827095493674e+02,8.600064930089283735e+02,6.202659225463867188e+01,1.030414965419098827e+01,1.720012986017856704e+01,1.240531845092773366e+00
5.454874665583483875e+02,8.599702321656513959e+02,4.732274627685546875e+01,1.090974933116696732e+01,1.719940464331302721e+01,9.464549255371094150e-01
5.757674495993414894e+02,8.599340009132865816e+02,3.312801361083984375e+01,1.151534899198682993e+01,1.719868001826573334e+01,6.625602722167969194e-01
6.060474318373599090e+02,8.598977992506697774e+02,2.216893386840820312e+01,1.212094863674719925e+01,1.719795598501339740e+01,4.433786773681640536e-01
6.363274132688529789e+02,8.598616271784994751e+02,1.876727676391601562e+01,1.272654826537706008e+01,1.719723254356998865e+01,3.753455352783203192e-01
6.666073938945773989e+02,8.598254846965428442e+02,1.901769447326660156e+01,1.333214787789154876e+01,1.719650969393085660e+01,3.803538894653320512e-01
6.968873737178510055e+02,8.597893718045670539e+02,1.743992424011230469e+01,1.393774747435702110e+01,1.719578743609134008e+01,3.487984848022461226e-01
